Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipping Duration
US-2017-148054,2017-10-06,2017-10-11,Standard Class,NZ-18565,Home Office,West,Office Supplies,Appliances,227.84,4,0.0,66.0736,5
US-2017-148054,2017-10-06,2017-10-11,Standard Class,NZ-18565,Home Office,West,Office Supplies,Paper,37.94,2,0.0,18.2112,5
CA-2016-128517,2016-04-09,2016-04-14,Second Class,SW-20350,Home Office,Central,Technology,Phones,517.9,2,0.0,134.654,5
CA-2016-128517,2016-04-09,2016-04-14,Second Class,SW-20350,Home Office,Central,Office Supplies,Binders,5.28,2,0.0,2.4288,5
US-2015-100377,2015-08-28,2015-09-01,Standard Class,TS-21370,Corporate,Central,Technology,Copiers,2799.96,5,0.2,874.9875,4
CA-2017-131492,2017-10-19,2017-10-24,Second Class,HH-15010,Corporate,West,Office Supplies,Envelopes,8.96,2,0.0,4.3008,5
CA-2017-131492,2017-10-19,2017-10-24,Second Class,HH-15010,Corporate,West,Office Supplies,Labels,31.5,10,0.0,15.12,5
CA-2017-131492,2017-10-19,2017-10-24,Second Class,HH-15010,Corporate,West,Furniture,Furnishings,30.56,2,0.0,10.3904,5
CA-2017-131492,2017-10-19,2017-10-24,Second Class,HH-15010,Corporate,West,Furniture,Tables,24.368,2,0.2,-3.3506,5
CA-2016-144554,2016-11-07,2016-11-12,Standard Class,DM-13345,Corporate,East,Technology,Accessories,119.976,3,0.2,22.4955,5
CA-2017-127621,2017-03-03,2017-03-07,Standard Class,RE-19450,Consumer,Central,Office Supplies,Paper,26.88,8,0.2,9.744,4
CA-2015-145184,2015-11-27,2015-11-29,First Class,JD-16150,Corporate,East,Technology,Phones,83.97,3,0.0,23.5116,2
CA-2015-145184,2015-11-27,2015-11-29,First Class,JD-16150,Corporate,East,Technology,Accessories,104.97,3,0.0,7.3479,2
CA-2017-106859,2017-03-13,2017-03-18,Second Class,BF-11215,Home Office,West,Office Supplies,Storage,90.8,8,0.0,25.424,5
CA-2017-106859,2017-03-13,2017-03-18,Second Class,BF-11215,Home Office,West,Technology,Phones,140.736,8,0.2,49.2576,5
CA-2017-106859,2017-03-13,2017-03-18,Second Class,BF-11215,Home Office,West,Technology,Accessories,214.95,5,0.0,88.1295,5
CA-2017-106859,2017-03-13,2017-03-18,Second Class,BF-11215,Home Office,West,Office Supplies,Paper,45.36,7,0.0,21.7728,5
CA-2017-106859,2017-03-13,2017-03-18,Second Class,BF-11215,Home Office,West,Office Supplies,Paper,288.24,6,0.0,138.3552,5
US-2017-120089,2017-11-30,2017-11-30,Same Day,ML-17755,Home Office,East,Office Supplies,Appliances,663.936,4,0.2,82.992,0
CA-2014-119375,2014-11-17,2014-11-22,Standard Class,YC-21895,Corporate,East,Office Supplies,Storage,2934.33,7,0.0,792.2691,5
CA-2014-119375,2014-11-17,2014-11-22,Standard Class,YC-21895,Corporate,East,Furniture,Furnishings,124.41,3,0.0,14.9292,5
CA-2014-119375,2014-11-17,2014-11-22,Standard Class,YC-21895,Corporate,East,Office Supplies,Art,57.75,5,0.0,26.565,5
CA-2016-125206,2016-01-03,2016-01-05,First Class,LR-16915,Consumer,West,Office Supplies,Storage,114.46,2,0.0,28.615,2
CA-2015-126137,2015-10-03,2015-10-08,Standard Class,BS-11755,Consumer,West,Furniture,Bookcases,120.666,2,0.15,18.4548,5
CA-2014-143903,2014-07-20,2014-07-24,Standard Class,KM-16375,Home Office,Central,Office Supplies,Storage,342.864,3,0.2,38.5722,4
CA-2014-143903,2014-07-20,2014-07-24,Standard Class,KM-16375,Home Office,Central,Furniture,Furnishings,16.74,5,0.6,-14.229,4
CA-2014-143903,2014-07-20,2014-07-24,Standard Class,KM-16375,Home Office,Central,Furniture,Chairs,981.372,2,0.3,-140.196,4
CA-2014-104780,2014-05-21,2014-05-25,Standard Class,BT-11530,Home Office,West,Office Supplies,Art,31.84,8,0.0,10.5072,4
CA-2017-101182,2017-09-04,2017-09-05,First Class,KB-16405,Home Office,West,Office Supplies,Paper,12.96,2,0.0,6.2208,1
CA-2017-101182,2017-09-04,2017-09-05,First Class,KB-16405,Home Office,West,Technology,Phones,43.176,3,0.2,15.1116,1
US-2017-132297,2017-05-27,2017-06-02,Standard Class,DW-13480,Home Office,South,Office Supplies,Binders,58.34,2,0.0,28.0032,6
US-2017-132297,2017-05-27,2017-06-02,Standard Class,DW-13480,Home Office,South,Technology,Phones,539.97,3,0.0,134.9925,6
CA-2014-100328,2014-01-28,2014-02-03,Standard Class,JC-15340,Consumer,East,Office Supplies,Binders,3.928,1,0.2,1.3257,6
CA-2017-118773,2017-02-09,2017-02-14,Standard Class,TP-21415,Consumer,Central,Office Supplies,Binders,252.784,4,0.8,-417.0936,5
CA-2017-118773,2017-02-09,2017-02-14,Standard Class,TP-21415,Consumer,Central,Technology,Accessories,127.984,2,0.2,15.998,5
CA-2017-118773,2017-02-09,2017-02-14,Standard Class,TP-21415,Consumer,Central,Furniture,Furnishings,3.984,2,0.6,-2.6892,5
CA-2017-118773,2017-02-09,2017-02-14,Standard Class,TP-21415,Consumer,Central,Office Supplies,Appliances,12.992,2,0.8,-32.48,5
US-2017-159205,2017-03-31,2017-04-02,Second Class,DB-12910,Home Office,South,Furniture,Furnishings,61.0,5,0.0,25.62,2
US-2017-159205,2017-03-31,2017-04-02,Second Class,DB-12910,Home Office,South,Technology,Phones,671.93,7,0.0,188.1404,2
CA-2016-112123,2016-03-03,2016-03-08,Standard Class,BH-11710,Consumer,East,Office Supplies,Binders,447.86,7,0.0,219.4514,5
CA-2016-112123,2016-03-03,2016-03-08,Standard Class,BH-11710,Consumer,East,Technology,Phones,479.95,5,0.0,129.5865,5
CA-2016-112123,2016-03-03,2016-03-08,Standard Class,BH-11710,Consumer,East,Office Supplies,Paper,166.44,3,0.0,79.8912,5
CA-2015-114468,2015-08-23,2015-08-23,Same Day,TD-20995,Consumer,Central,Office Supplies,Supplies,31.68,4,0.2,2.772,0
CA-2015-114468,2015-08-23,2015-08-23,Same Day,TD-20995,Consumer,Central,Office Supplies,Paper,10.368,2,0.2,3.6288,0
CA-2015-114468,2015-08-23,2015-08-23,Same Day,TD-20995,Consumer,Central,Office Supplies,Fasteners,12.032,8,0.2,2.256,0
CA-2015-114468,2015-08-23,2015-08-23,Same Day,TD-20995,Consumer,Central,Office Supplies,Appliances,5.768,2,0.8,-13.5548,0
CA-2017-135692,2017-04-27,2017-05-01,Standard Class,CV-12805,Corporate,Central,Office Supplies,Labels,33.12,4,0.2,11.592,4
CA-2017-135692,2017-04-27,2017-05-01,Standard Class,CV-12805,Corporate,Central,Furniture,Bookcases,220.2656,4,0.32,-42.1096,4
CA-2017-131233,2017-04-14,2017-04-19,Standard Class,CS-12355,Consumer,East,Office Supplies,Binders,10.776,3,0.2,3.5022,5
CA-2017-131233,2017-04-14,2017-04-19,Standard Class,CS-12355,Consumer,East,Furniture,Bookcases,242.352,3,0.2,9.0882,5
CA-2017-119578,2017-12-22,2017-12-27,Second Class,JG-15310,Corporate,East,Office Supplies,Supplies,695.16,6,0.0,34.758,5
CA-2017-119578,2017-12-22,2017-12-27,Second Class,JG-15310,Corporate,East,Furniture,Bookcases,220.98,1,0.0,50.8254,5
CA-2016-124562,2016-12-08,2016-12-12,Standard Class,JP-16135,Home Office,East,Office Supplies,Binders,12.957,7,0.7,-9.5018,4
US-2017-140074,2017-03-23,2017-03-29,Standard Class,EC-14050,Consumer,East,Office Supplies,Paper,25.68,6,0.0,11.556,6
CA-2016-103037,2016-07-25,2016-07-29,Standard Class,KH-16630,Corporate,Central,Office Supplies,Labels,15.712,4,0.2,5.6956,4
CA-2017-127460,2017-07-10,2017-07-14,Standard Class,FG-14260,Home Office,Central,Office Supplies,Storage,298.464,6,0.2,26.1156,4
CA-2016-121671,2016-07-17,2016-07-22,Standard Class,AA-10480,Consumer,Central,Office Supplies,Paper,21.93,3,0.0,10.0878,5
CA-2016-121671,2016-07-17,2016-07-22,Standard Class,AA-10480,Consumer,Central,Office Supplies,Storage,242.94,3,0.0,4.8588,5
CA-2016-121671,2016-07-17,2016-07-22,Standard Class,AA-10480,Consumer,Central,Office Supplies,Paper,7.64,1,0.0,3.7436,5
CA-2016-121671,2016-07-17,2016-07-22,Standard Class,AA-10480,Consumer,Central,Office Supplies,Paper,51.84,8,0.0,25.4016,5
CA-2016-121671,2016-07-17,2016-07-22,Standard Class,AA-10480,Consumer,Central,Office Supplies,Storage,265.17,1,0.0,47.7306,5
CA-2016-150350,2016-08-23,2016-08-30,Standard Class,MS-17770,Consumer,West,Technology,Machines,837.6,3,0.2,62.82,7
CA-2016-150350,2016-08-23,2016-08-30,Standard Class,MS-17770,Consumer,West,Office Supplies,Envelopes,135.9,5,0.0,63.873,7
CA-2016-150350,2016-08-23,2016-08-30,Standard Class,MS-17770,Consumer,West,Office Supplies,Paper,34.68,6,0.0,16.9932,7
CA-2016-150350,2016-08-23,2016-08-30,Standard Class,MS-17770,Consumer,West,Furniture,Chairs,532.704,6,0.2,-39.9528,7
CA-2016-150350,2016-08-23,2016-08-30,Standard Class,MS-17770,Consumer,West,Office Supplies,Appliances,43.1,5,0.0,11.206,7
CA-2016-150350,2016-08-23,2016-08-30,Standard Class,MS-17770,Consumer,West,Office Supplies,Supplies,15.88,4,0.0,0.1588,7
CA-2015-121720,2015-06-11,2015-06-12,First Class,JE-15610,Corporate,South,Furniture,Chairs,1123.92,5,0.2,-182.637,1
CA-2015-121720,2015-06-11,2015-06-12,First Class,JE-15610,Corporate,South,Technology,Phones,249.584,2,0.2,31.198,1
CA-2015-121720,2015-06-11,2015-06-12,First Class,JE-15610,Corporate,South,Furniture,Furnishings,48.672,3,0.2,7.3008,1
CA-2015-121720,2015-06-11,2015-06-12,First Class,JE-15610,Corporate,South,Office Supplies,Art,60.768,2,0.2,7.596,1
CA-2015-121720,2015-06-11,2015-06-12,First Class,JE-15610,Corporate,South,Office Supplies,Binders,78.6,5,0.7,-62.88,1
CA-2015-121720,2015-06-11,2015-06-12,First Class,JE-15610,Corporate,South,Office Supplies,Binders,3.768,2,0.7,-3.14,1
CA-2015-121720,2015-06-11,2015-06-12,First Class,JE-15610,Corporate,South,Office Supplies,Storage,1036.624,2,0.2,51.8312,1
CA-2015-121720,2015-06-11,2015-06-12,First Class,JE-15610,Corporate,South,Office Supplies,Storage,563.808,4,0.2,21.1428,1
CA-2017-149895,2017-09-08,2017-09-12,Standard Class,EB-14110,Consumer,East,Technology,Phones,258.528,2,0.4,-47.3968,4
CA-2017-147564,2017-10-02,2017-10-06,Standard Class,BP-11155,Consumer,East,Office Supplies,Paper,49.12,4,0.0,23.0864,4
CA-2014-136399,2014-12-16,2014-12-17,First Class,CC-12100,Home Office,West,Furniture,Furnishings,44.46,2,0.0,14.6718,1
CA-2014-136399,2014-12-16,2014-12-17,First Class,CC-12100,Home Office,West,Furniture,Chairs,241.568,2,0.2,18.1176,1
CA-2014-136399,2014-12-16,2014-12-17,First Class,CC-12100,Home Office,West,Technology,Accessories,395.0,5,0.0,39.5,1
CA-2014-136399,2014-12-16,2014-12-17,First Class,CC-12100,Home Office,West,Technology,Phones,627.168,4,0.2,70.5564,1
CA-2014-107916,2014-08-24,2014-08-26,First Class,JP-15460,Corporate,East,Furniture,Furnishings,13.28,2,0.0,6.3744,2
CA-2014-107916,2014-08-24,2014-08-26,First Class,JP-15460,Corporate,East,Office Supplies,Binders,12.672,3,0.2,4.4352,2
CA-2017-164168,2017-11-12,2017-11-18,Standard Class,LS-16975,Home Office,Central,Office Supplies,Binders,30.56,5,0.8,-45.84,6
CA-2017-164168,2017-11-12,2017-11-18,Standard Class,LS-16975,Home Office,Central,Office Supplies,Storage,77.952,3,0.2,-15.5904,6
CA-2017-164168,2017-11-12,2017-11-18,Standard Class,LS-16975,Home Office,Central,Technology,Phones,67.992,1,0.2,8.499,6
CA-2017-164168,2017-11-12,2017-11-18,Standard Class,LS-16975,Home Office,Central,Office Supplies,Envelopes,12.224,2,0.2,4.4312,6
CA-2017-164168,2017-11-12,2017-11-18,Standard Class,LS-16975,Home Office,Central,Technology,Accessories,44.784,2,0.2,-0.5598,6
CA-2017-164168,2017-11-12,2017-11-18,Standard Class,LS-16975,Home Office,Central,Furniture,Furnishings,22.848,3,0.6,-17.7072,6
CA-2015-112557,2015-04-25,2015-04-28,First Class,JL-15850,Consumer,East,Office Supplies,Appliances,206.43,3,0.0,90.8292,3
US-2014-122959,2014-12-12,2014-12-12,Same Day,CY-12745,Corporate,Central,Office Supplies,Binders,210.392,2,0.8,-336.6272,0
CA-2017-162572,2017-09-25,2017-09-27,Second Class,RB-19360,Consumer,East,Technology,Accessories,119.96,5,0.2,35.988,2
CA-2017-162572,2017-09-25,2017-09-27,Second Class,RB-19360,Consumer,East,Office Supplies,Art,10.608,6,0.2,0.9282,2
US-2016-148110,2016-09-05,2016-09-11,Standard Class,AR-10825,Corporate,Central,Furniture,Chairs,347.802,7,0.3,-24.843,6
CA-2017-131828,2017-02-11,2017-02-13,Second Class,CS-11845,Corporate,West,Furniture,Chairs,963.136,4,0.2,108.3528,2
CA-2017-131828,2017-02-11,2017-02-13,Second Class,CS-11845,Corporate,West,Technology,Phones,88.776,3,0.2,7.7679,2
CA-2014-109218,2014-06-30,2014-07-03,Second Class,AR-10825,Corporate,West,Office Supplies,Art,32.4,5,0.0,10.368,3
CA-2016-120558,2016-06-07,2016-06-10,First Class,RD-19810,Home Office,East,Office Supplies,Paper,32.4,5,0.0,15.552,3
US-2014-109036,2014-12-20,2014-12-25,Standard Class,KH-16510,Consumer,West,Office Supplies,Labels,31.05,3,0.0,14.904,5
CA-2015-147830,2015-12-15,2015-12-18,First Class,NF-18385,Consumer,East,Technology,Accessories,2025.36,6,0.2,607.608,3
CA-2015-147830,2015-12-15,2015-12-18,First Class,NF-18385,Consumer,East,Technology,Machines,1799.994,2,0.7,-2639.9912,3
CA-2015-147830,2015-12-15,2015-12-18,First Class,NF-18385,Consumer,East,Technology,Phones,101.988,2,0.4,-16.998,3
CA-2015-147830,2015-12-15,2015-12-18,First Class,NF-18385,Consumer,East,Furniture,Furnishings,262.864,7,0.2,69.0018,3
CA-2017-150497,2017-07-20,2017-07-24,Standard Class,SM-20950,Corporate,Central,Office Supplies,Binders,735.98,2,0.0,331.191,4
CA-2014-128986,2014-08-03,2014-08-05,Second Class,GH-14410,Home Office,West,Office Supplies,Paper,93.024,3,0.2,33.7212,2
CA-2015-139584,2015-08-24,2015-08-28,Standard Class,EM-13810,Corporate,East,Furniture,Tables,284.364,2,0.4,-75.8304,4
CA-2015-139584,2015-08-24,2015-08-28,Standard Class,EM-13810,Corporate,East,Technology,Accessories,26.0,2,0.0,11.7,4
US-2016-162677,2016-03-26,2016-03-27,First Class,DB-13210,Consumer,South,Office Supplies,Storage,67.64,5,0.2,5.9185,1
US-2016-162677,2016-03-26,2016-03-27,First Class,DB-13210,Consumer,South,Technology,Accessories,119.976,3,0.2,-17.9964,1
US-2014-150924,2014-09-12,2014-09-16,Second Class,PT-19090,Consumer,Central,Office Supplies,Binders,5.18,5,0.8,-8.029,4
CA-2014-153969,2014-09-21,2014-09-25,Standard Class,HF-14995,Consumer,West,Office Supplies,Envelopes,15.56,2,0.0,7.3132,4
CA-2014-153969,2014-09-21,2014-09-25,Standard Class,HF-14995,Consumer,West,Office Supplies,Envelopes,78.35,5,0.0,36.8245,4
CA-2014-153969,2014-09-21,2014-09-25,Standard Class,HF-14995,Consumer,West,Office Supplies,Art,59.52,3,0.0,15.4752,4
CA-2014-153969,2014-09-21,2014-09-25,Standard Class,HF-14995,Consumer,West,Office Supplies,Paper,38.52,9,0.0,17.334,4
CA-2014-153969,2014-09-21,2014-09-25,Standard Class,HF-14995,Consumer,West,Technology,Phones,239.984,2,0.2,23.9984,4
CA-2014-153969,2014-09-21,2014-09-25,Standard Class,HF-14995,Consumer,West,Office Supplies,Paper,19.35,3,0.0,9.4815,4
CA-2016-146682,2016-10-29,2016-10-31,First Class,KW-16435,Consumer,Central,Furniture,Furnishings,67.0,5,0.0,32.16,2
CA-2016-138695,2016-05-28,2016-06-03,Standard Class,KC-16675,Corporate,South,Furniture,Chairs,390.272,8,0.2,-24.392,6
CA-2016-138695,2016-05-28,2016-06-03,Standard Class,KC-16675,Corporate,South,Office Supplies,Paper,62.192,13,0.2,19.435,6
CA-2017-107461,2017-12-21,2017-12-26,Second Class,PK-19075,Consumer,South,Office Supplies,Binders,23.88,6,0.0,11.2236,5
US-2016-133879,2016-03-21,2016-03-28,Standard Class,KT-16465,Consumer,Central,Office Supplies,Binders,3.168,2,0.8,-4.752,7
US-2016-133879,2016-03-21,2016-03-28,Standard Class,KT-16465,Consumer,Central,Furniture,Chairs,528.43,5,0.3,0.0,7
US-2016-133879,2016-03-21,2016-03-28,Standard Class,KT-16465,Consumer,Central,Office Supplies,Art,13.392,3,0.2,1.5066,7
CA-2017-157483,2017-11-11,2017-11-18,Standard Class,EP-13915,Consumer,Central,Office Supplies,Art,181.86,7,0.0,50.9208,7
US-2017-132059,2017-09-23,2017-09-29,Standard Class,AP-10915,Consumer,West,Furniture,Bookcases,180.588,2,0.7,-240.784,6
US-2017-132059,2017-09-23,2017-09-29,Standard Class,AP-10915,Consumer,West,Technology,Accessories,47.984,2,0.2,0.5998,6
CA-2017-122280,2017-09-10,2017-09-10,Same Day,SH-20395,Consumer,East,Office Supplies,Paper,18.76,2,0.0,9.0048,0
CA-2017-105235,2017-12-05,2017-12-11,Standard Class,SM-20950,Corporate,East,Furniture,Furnishings,20.94,3,0.0,6.0726,6
CA-2017-105235,2017-12-05,2017-12-11,Standard Class,SM-20950,Corporate,East,Furniture,Furnishings,58.68,2,0.0,18.1908,6
CA-2017-105235,2017-12-05,2017-12-11,Standard Class,SM-20950,Corporate,East,Office Supplies,Appliances,254.9,5,0.0,68.823,6
CA-2017-152912,2017-11-09,2017-11-12,Second Class,BM-11650,Corporate,East,Office Supplies,Binders,9.64,2,0.0,4.4344,3
CA-2017-152912,2017-11-09,2017-11-12,Second Class,BM-11650,Corporate,East,Technology,Accessories,826.62,3,0.0,355.4466,3
CA-2017-152912,2017-11-09,2017-11-12,Second Class,BM-11650,Corporate,East,Office Supplies,Storage,1633.14,9,0.0,473.6106,3
CA-2017-152912,2017-11-09,2017-11-12,Second Class,BM-11650,Corporate,East,Office Supplies,Storage,544.38,3,0.0,157.8702,3
CA-2014-123498,2014-11-07,2014-11-09,First Class,TC-20980,Corporate,Central,Office Supplies,Binders,26.046,3,0.8,-44.2782,2
CA-2014-123498,2014-11-07,2014-11-09,First Class,TC-20980,Corporate,Central,Office Supplies,Envelopes,74.352,3,0.2,26.9526,2
CA-2017-159352,2017-03-12,2017-03-17,Standard Class,KB-16585,Corporate,East,Technology,Phones,69.93,7,0.0,32.1678,5
US-2017-146416,2017-10-20,2017-10-22,Second Class,JE-16165,Corporate,West,Office Supplies,Labels,3.75,1,0.0,1.8,2
US-2017-146416,2017-10-20,2017-10-22,Second Class,JE-16165,Corporate,West,Office Supplies,Binders,20.928,4,0.2,7.5864,2
US-2015-163783,2015-12-27,2016-01-01,Standard Class,DR-12940,Home Office,Central,Office Supplies,Storage,12.672,3,0.2,-3.168,5
CA-2017-123981,2017-10-02,2017-10-08,Standard Class,RW-19630,Corporate,East,Technology,Phones,65.99,1,0.0,17.1574,6
CA-2017-158953,2017-06-04,2017-06-08,Standard Class,ML-18040,Corporate,Central,Office Supplies,Binders,6.37,7,0.8,-9.555,4
CA-2014-165428,2014-09-01,2014-09-04,First Class,JL-15130,Consumer,Central,Office Supplies,Binders,3.648,3,0.8,-6.0192,3
CA-2014-165428,2014-09-01,2014-09-04,First Class,JL-15130,Consumer,Central,Office Supplies,Paper,31.104,6,0.2,10.8864,3
CA-2016-169026,2016-08-08,2016-08-13,Standard Class,CM-12655,Home Office,South,Office Supplies,Fasteners,23.34,3,0.0,0.2334,5
CA-2017-109750,2017-07-22,2017-07-28,Standard Class,FH-14365,Corporate,East,Technology,Phones,29.97,3,0.0,14.0859,6
CA-2015-149384,2015-07-10,2015-07-10,Same Day,EH-13945,Consumer,West,Office Supplies,Binders,3.366,3,0.7,-2.244,0
CA-2014-131527,2014-12-01,2014-12-07,Standard Class,TB-21280,Consumer,South,Technology,Phones,95.968,4,0.2,9.5968,6
CA-2017-164000,2017-12-18,2017-12-22,Standard Class,AH-10030,Corporate,East,Office Supplies,Art,18.704,7,0.2,2.338,4
CA-2014-164224,2014-05-18,2014-05-20,Second Class,TT-21070,Consumer,East,Furniture,Furnishings,149.232,3,0.2,3.7308,2
CA-2014-164224,2014-05-18,2014-05-20,Second Class,TT-21070,Consumer,East,Office Supplies,Paper,15.936,4,0.2,5.7768,2
CA-2014-158372,2014-11-10,2014-11-16,Standard Class,RD-19900,Consumer,West,Technology,Phones,601.536,8,0.2,60.1536,6
CA-2014-158372,2014-11-10,2014-11-16,Standard Class,RD-19900,Consumer,West,Technology,Accessories,10.99,1,0.0,4.2861,6
CA-2014-158372,2014-11-10,2014-11-16,Standard Class,RD-19900,Consumer,West,Furniture,Furnishings,39.88,2,0.0,11.1664,6
CA-2014-158372,2014-11-10,2014-11-16,Standard Class,RD-19900,Consumer,West,Office Supplies,Paper,62.24,8,0.0,28.008,6
CA-2014-158372,2014-11-10,2014-11-16,Standard Class,RD-19900,Consumer,West,Furniture,Furnishings,53.2,5,0.0,14.896,6
CA-2014-158372,2014-11-10,2014-11-16,Standard Class,RD-19900,Consumer,West,Office Supplies,Labels,39.84,8,0.0,18.3264,6
CA-2016-108882,2016-01-09,2016-01-15,Standard Class,LA-16780,Corporate,West,Technology,Accessories,349.95,5,0.0,118.983,6
CA-2016-108882,2016-01-09,2016-01-15,Standard Class,LA-16780,Corporate,West,Technology,Phones,377.928,9,0.2,141.723,6
US-2017-108245,2017-09-22,2017-09-27,Standard Class,SH-19975,Corporate,Central,Office Supplies,Envelopes,13.392,3,0.2,5.022,5
US-2017-108245,2017-09-22,2017-09-27,Standard Class,SH-19975,Corporate,Central,Office Supplies,Binders,11.228,7,0.8,-18.5262,5
CA-2014-142314,2014-12-23,2014-12-28,Standard Class,SF-20200,Consumer,Central,Office Supplies,Appliances,207.24,11,0.0,58.0272,5
CA-2016-132409,2016-05-26,2016-06-01,Standard Class,TH-21235,Corporate,East,Office Supplies,Art,1.504,1,0.2,0.1692,6
CA-2016-132409,2016-05-26,2016-06-01,Standard Class,TH-21235,Corporate,East,Office Supplies,Appliances,34.848,2,0.2,6.534,6
CA-2017-150189,2017-07-08,2017-07-10,First Class,VG-21790,Consumer,West,Office Supplies,Labels,75.18,6,0.0,35.3346,2
CA-2014-114433,2014-05-13,2014-05-17,Standard Class,NP-18325,Consumer,West,Technology,Accessories,149.97,3,0.0,52.4895,4
CA-2017-104640,2017-11-10,2017-11-16,Standard Class,FH-14275,Corporate,East,Office Supplies,Binders,931.176,3,0.2,314.2719,6
CA-2017-104640,2017-11-10,2017-11-16,Standard Class,FH-14275,Corporate,East,Technology,Phones,430.88,2,0.0,124.9552,6
US-2015-137008,2015-10-02,2015-10-08,Standard Class,JP-15460,Corporate,East,Office Supplies,Paper,94.85,5,0.0,45.528,6
US-2015-137008,2015-10-02,2015-10-08,Standard Class,JP-15460,Corporate,East,Office Supplies,Envelopes,51.12,4,0.0,23.004,6
US-2015-137008,2015-10-02,2015-10-08,Standard Class,JP-15460,Corporate,East,Technology,Accessories,90.0,1,0.0,32.4,6
CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,Corporate,West,Office Supplies,Paper,9.408,2,0.2,3.4104,3
CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,Corporate,West,Office Supplies,Fasteners,4.672,2,0.2,1.46,3
CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,Corporate,West,Technology,Phones,318.4,2,0.2,107.46,3
CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,Corporate,West,Office Supplies,Envelopes,12.768,6,0.2,4.6284,3
CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,Corporate,West,Office Supplies,Supplies,15.36,2,0.2,-3.264,3
